time/s	Ewe/V	<I>/mA
09/03/2025 11:59:08.7068	1.7349523E-001	7.448506312341334E-001 
09/03/2025 11:59:08.7268	1.7449275E-001	7.382889373434927E-001 
09/03/2025 11:59:08.7468	1.7547622E-001	7.315370415647895E-001 
09/03/2025 11:59:08.7668	1.7647211E-001	7.260733422719792E-001 
09/03/2025 11:59:08.7868	1.7748575E-001	7.198619052457325E-001 
09/03/2025 11:59:08.8068	1.7848487E-001	7.141353423293273E-001 
09/03/2025 11:59:08.8268	1.7948316E-001	7.067447530312698E-001 
09/03/2025 11:59:08.8468	1.8048117E-001	7.013081666082162E-001 
09/03/2025 11:59:08.8668	1.8148193E-001	6.966445563981951E-001 
09/03/2025 11:59:08.8868	1.8246455E-001	6.901144219769364E-001 
09/03/2025 11:59:08.9068	1.8347199E-001	6.843411367800489E-001 
09/03/2025 11:59:08.9268	1.8447216E-001	6.806348954430881E-001 
09/03/2025 11:59:08.9468	1.8547264E-001	6.742027164954294E-001 
09/03/2025 11:59:08.9668	1.8647546E-001	6.691466578178960E-001 
09/03/2025 11:59:08.9868	1.8748210E-001	6.657985374331505E-001 
09/03/2025 11:59:09.0068	1.8846510E-001	6.583586679254143E-001 
09/03/2025 11:59:09.0268	1.8947662E-001	6.573310625325481E-001 
09/03/2025 11:59:09.0468	1.9047213E-001	6.500511073196940E-001 
09/03/2025 11:59:09.0668	1.9148326E-001	6.468173936009434E-001 
09/03/2025 11:59:09.0868	1.9247591E-001	6.419357843179672E-001 
09/03/2025 11:59:09.1068	1.9346182E-001	6.370913376514300E-001 
09/03/2025 11:59:09.1268	1.9449204E-001	6.338431719276656E-001 
09/03/2025 11:59:09.1468	1.9548857E-001	6.305442972419195E-001 
09/03/2025 11:59:09.1668	1.9648620E-001	6.257154451579687E-001 
09/03/2025 11:59:09.1868	1.9747062E-001	6.208419677180537E-001 
09/03/2025 11:59:09.2068	1.9848430E-001	6.178568143190608E-001 
09/03/2025 11:59:09.2268	1.9948171E-001	6.138899299936973E-001 
09/03/2025 11:59:09.2468	2.0047806E-001	6.100674140681006E-001 
09/03/2025 11:59:09.2668	2.0149054E-001	6.096122288145149E-001 
09/03/2025 11:59:09.2868	2.0248902E-001	6.033822095745958E-001 
09/03/2025 11:59:09.3068	2.0346901E-001	6.017453605826528E-001 
09/03/2025 11:59:09.3268	2.0447707E-001	5.961373863845267E-001 
09/03/2025 11:59:09.3468	2.0548843E-001	5.941109551220318E-001 
09/03/2025 11:59:09.3668	2.0649199E-001	5.935153421531960E-001 
09/03/2025 11:59:09.3868	2.0748731E-001	5.889419227735040E-001 
09/03/2025 11:59:09.4068	2.0847590E-001	5.857429150491953E-001 
09/03/2025 11:59:09.4268	2.0947841E-001	5.853724863587182E-001 
09/03/2025 11:59:09.4468	2.1048245E-001	5.792106559189687E-001 
09/03/2025 11:59:09.4668	2.1148174E-001	5.777780054551069E-001 
09/03/2025 11:59:09.4868	2.1247746E-001	5.773223393286262E-001 
09/03/2025 11:59:09.5068	2.1346769E-001	5.702533468397153E-001 
09/03/2025 11:59:09.5268	2.1446636E-001	5.701158407351219E-001 
09/03/2025 11:59:09.5468	2.1547078E-001	5.697466043962365E-001 
09/03/2025 11:59:09.5668	2.1648370E-001	5.692922823751978E-001 
09/03/2025 11:59:09.5868	2.1747710E-001	5.633879561080715E-001 
09/03/2025 11:59:09.6068	2.1848539E-001	5.618584152932008E-001 
09/03/2025 11:59:09.6268	2.1949108E-001	5.615493218518015E-001 
09/03/2025 11:59:09.6468	2.2048144E-001	5.584329323739636E-001 
09/03/2025 11:59:09.6668	2.2146960E-001	5.541103734220894E-001 
09/03/2025 11:59:09.6868	2.2247040E-001	5.539413061406886E-001 
09/03/2025 11:59:09.7068	2.2346355E-001	5.535351658860854E-001 
09/03/2025 11:59:09.7268	2.2447960E-001	5.512511094307748E-001 
09/03/2025 11:59:09.7468	2.2548370E-001	5.463188297322241E-001 
09/03/2025 11:59:09.7668	2.2647113E-001	5.461767920189442E-001 
09/03/2025 11:59:09.7868	2.2746938E-001	5.458697683384878E-001 
09/03/2025 11:59:09.8068	2.2847487E-001	5.456162520373855E-001 
09/03/2025 11:59:09.8268	2.2947271E-001	5.451872926722803E-001 
09/03/2025 11:59:09.8468	2.3048083E-001	5.398005207276193E-001 
09/03/2025 11:59:09.8668	2.3147580E-001	5.378194255754352E-001 
09/03/2025 11:59:09.8868	2.3249421E-001	5.375915208003619E-001 
09/03/2025 11:59:09.9068	2.3350753E-001	5.371368479294087E-001 
09/03/2025 11:59:09.9268	2.3447838E-001	5.310756491186726E-001 
09/03/2025 11:59:09.9468	2.3549026E-001	5.297760223038495E-001 
09/03/2025 11:59:09.9668	2.3647664E-001	5.297165971456304E-001 
09/03/2025 11:59:09.9868	2.3747703E-001	5.292685627937332E-001 
09/03/2025 11:59:10.0068	2.3848724E-001	5.277164135024783E-001 
09/03/2025 11:59:10.0268	2.3948443E-001	5.219899537041792E-001 
09/03/2025 11:59:10.0468	2.4047734E-001	5.217057207806253E-001 
09/03/2025 11:59:10.0668	2.4147709E-001	5.214432571083316E-001 
09/03/2025 11:59:10.0868	2.4247643E-001	5.211738698805384E-001 
09/03/2025 11:59:10.1068	2.4349198E-001	5.196498453410143E-001 
09/03/2025 11:59:10.1268	2.4448079E-001	5.137837080595409E-001 
09/03/2025 11:59:10.1468	2.4547671E-001	5.135232627184863E-001 
09/03/2025 11:59:10.1668	2.4647902E-001	5.131665532891128E-001 
09/03/2025 11:59:10.1868	2.4748981E-001	5.116672489481677E-001 
09/03/2025 11:59:10.2068	2.4849166E-001	5.056533368511360E-001 
09/03/2025 11:59:10.2268	2.4947254E-001	5.055427728738220E-001 
09/03/2025 11:59:10.2468	2.5047821E-001	5.052490071910967E-001 
09/03/2025 11:59:10.2668	2.5146756E-001	5.048097441904256E-001 
09/03/2025 11:59:10.2868	2.5249374E-001	4.988552782063689E-001 
09/03/2025 11:59:10.3068	2.5348121E-001	4.974465322577295E-001 
09/03/2025 11:59:10.3268	2.5445870E-001	4.971496864842866E-001 
09/03/2025 11:59:10.3468	2.5546947E-001	4.969259802665992E-001 
09/03/2025 11:59:10.3668	2.5648078E-001	4.938575222881303E-001 
09/03/2025 11:59:10.3868	2.5749674E-001	4.897356994139663E-001 
09/03/2025 11:59:10.4068	2.5848845E-001	4.893717805648041E-001 
09/03/2025 11:59:10.4268	2.5949031E-001	4.889753448466480E-001 
09/03/2025 11:59:10.4468	2.6049069E-001	4.886733641744492E-001 
09/03/2025 11:59:10.4668	2.6149631E-001	4.825825911377466E-001 
09/03/2025 11:59:10.4868	2.6246747E-001	4.811980671301077E-001 
09/03/2025 11:59:10.5068	2.6349670E-001	4.809404442397245E-001 
09/03/2025 11:59:10.5268	2.6448876E-001	4.801943948388896E-001 
09/03/2025 11:59:10.5468	2.6546454E-001	4.735708645958878E-001 
09/03/2025 11:59:10.5668	2.6647234E-001	4.735803120355619E-001 
09/03/2025 11:59:10.5868	2.6746401E-001	4.733444105885525E-001 
09/03/2025 11:59:10.6068	2.6848879E-001	4.729167638708747E-001 
09/03/2025 11:59:10.6268	2.6947904E-001	4.725902452806228E-001 
09/03/2025 11:59:10.6468	2.7047881E-001	4.696678141287229E-001 
09/03/2025 11:59:10.6668	2.7148467E-001	4.653642999473959E-001 
09/03/2025 11:59:10.6868	2.7248484E-001	4.652749283446218E-001 
09/03/2025 11:59:10.7068	2.7347970E-001	4.651700201858260E-001 
09/03/2025 11:59:10.7268	2.7447882E-001	4.646396571511606E-001 
09/03/2025 11:59:10.7468	2.7546287E-001	4.643530104205844E-001 
09/03/2025 11:59:10.7668	2.7647352E-001	4.574249823215508E-001 
09/03/2025 11:59:10.7868	2.7748093E-001	4.575382849563763E-001 
09/03/2025 11:59:10.8068	2.7846158E-001	4.574051208845868E-001 
09/03/2025 11:59:10.8268	2.7948636E-001	4.574482993015820E-001 
09/03/2025 11:59:10.8468	2.8047636E-001	4.573089814900118E-001 
09/03/2025 11:59:10.8668	2.8146356E-001	4.571196295631434E-001 
09/03/2025 11:59:10.8868	2.8247797E-001	4.571000180569396E-001 
09/03/2025 11:59:10.9068	2.8346902E-001	4.567175511684691E-001 
09/03/2025 11:59:10.9268	2.8447786E-001	4.564289329573512E-001 
09/03/2025 11:59:10.9468	2.8548843E-001	4.561649914830923E-001 
09/03/2025 11:59:10.9668	2.8648210E-001	4.509880368649561E-001 
09/03/2025 11:59:10.9868	2.8748026E-001	4.493187116459008E-001 
09/03/2025 11:59:11.0068	2.8849313E-001	4.494907772168517E-001 
09/03/2025 11:59:11.0268	2.8947058E-001	4.495969200765515E-001 
09/03/2025 11:59:11.0468	2.9047036E-001	4.496881886023196E-001 
09/03/2025 11:59:11.0668	2.9147437E-001	4.496326107893989E-001 
09/03/2025 11:59:11.0868	2.9248068E-001	4.498647302647854E-001 
09/03/2025 11:59:11.1068	2.9347450E-001	4.499095531646189E-001 
09/03/2025 11:59:11.1268	2.9448611E-001	4.499803028431622E-001 
09/03/2025 11:59:11.1468	2.9546848E-001	4.502277553805882E-001 
09/03/2025 11:59:11.1668	2.9648179E-001	4.503638546706918E-001 
09/03/2025 11:59:11.1868	2.9749212E-001	4.505252358244949E-001 
09/03/2025 11:59:11.2068	2.9848278E-001	4.507339334425837E-001 
09/03/2025 11:59:11.2268	2.9947358E-001	4.509611614307190E-001 
09/03/2025 11:59:11.2468	3.0049223E-001	4.511920568119328E-001 
09/03/2025 11:59:11.2668	3.0148274E-001	4.514767702979343E-001 
09/03/2025 11:59:11.2868	3.0249146E-001	4.518291769135345E-001 
09/03/2025 11:59:11.3068	3.0349791E-001	4.522289541394784E-001 
09/03/2025 11:59:11.3268	3.0448318E-001	4.526571272872384E-001 
09/03/2025 11:59:11.3468	3.0547374E-001	4.531289191088757E-001 
09/03/2025 11:59:11.3668	3.0648342E-001	4.537138883800562E-001 
09/03/2025 11:59:11.3868	3.0747357E-001	4.543553678991490E-001 
09/03/2025 11:59:11.4068	3.0848363E-001	4.551246944659688E-001 
09/03/2025 11:59:11.4268	3.0948800E-001	4.588876773292849E-001 
09/03/2025 11:59:11.4468	3.1048790E-001	4.615330470260237E-001 
09/03/2025 11:59:11.4668	3.1147474E-001	4.630795838311323E-001 
09/03/2025 11:59:11.4868	3.1248263E-001	4.651144202022515E-001 
09/03/2025 11:59:11.5068	3.1348005E-001	4.670764852780849E-001 
09/03/2025 11:59:11.5268	3.1448522E-001	4.686943899529690E-001 
09/03/2025 11:59:11.5468	3.1547895E-001	4.710300677559438E-001 
09/03/2025 11:59:11.5668	3.1648722E-001	4.728989117882332E-001 
09/03/2025 11:59:11.5868	3.1749019E-001	4.747848735035713E-001 
09/03/2025 11:59:11.6068	3.1848735E-001	4.749863888137069E-001 
09/03/2025 11:59:11.6268	3.1947342E-001	4.751249764425065E-001 
09/03/2025 11:59:11.6468	3.2047689E-001	4.789585115957187E-001 
09/03/2025 11:59:11.6668	3.2146829E-001	4.792209416886593E-001 
09/03/2025 11:59:11.6868	3.2248643E-001	4.827550829181257E-001 
09/03/2025 11:59:11.7068	3.2349864E-001	4.828951007738298E-001 
09/03/2025 11:59:11.7268	3.2447031E-001	4.829779891555928E-001 
09/03/2025 11:59:11.7468	3.2547769E-001	4.840711262853219E-001 
09/03/2025 11:59:11.7668	3.2647580E-001	4.865427254699175E-001 
09/03/2025 11:59:11.7868	3.2748035E-001	4.865611618798660E-001 
09/03/2025 11:59:11.8068	3.2845142E-001	4.866123115643859E-001 
09/03/2025 11:59:11.8268	3.2946742E-001	4.864388511567901E-001 
09/03/2025 11:59:11.8468	3.3047327E-001	4.863743591381056E-001 
09/03/2025 11:59:11.8668	3.3146381E-001	4.861504399062453E-001 
09/03/2025 11:59:11.8868	3.3247945E-001	4.861035405451215E-001 
09/03/2025 11:59:11.9068	3.3346534E-001	4.859067535338322E-001 
09/03/2025 11:59:11.9268	3.3445206E-001	4.854256417602318E-001 
09/03/2025 11:59:11.9468	3.3546746E-001	4.847927833907333E-001 
09/03/2025 11:59:11.9668	3.3648074E-001	4.839681483184304E-001 
09/03/2025 11:59:11.9868	3.3745804E-001	4.829829178957485E-001 
09/03/2025 11:59:12.0068	3.3846924E-001	4.817432112112243E-001 
09/03/2025 11:59:12.0268	3.3947664E-001	4.803058962699858E-001 
09/03/2025 11:59:12.0468	3.4047067E-001	4.746318403114067E-001 
09/03/2025 11:59:12.0668	3.4146494E-001	4.652439903002241E-001 
09/03/2025 11:59:12.0868	3.4246752E-001	4.588019441192346E-001 
09/03/2025 11:59:12.1068	3.4347367E-001	4.526247446063092E-001 
09/03/2025 11:59:12.1268	3.4445709E-001	4.474564725274441E-001 
09/03/2025 11:59:12.1468	3.4546059E-001	4.397643332421364E-001 
09/03/2025 11:59:12.1668	3.4646186E-001	4.333510516573567E-001 
09/03/2025 11:59:12.1868	3.4746984E-001	4.278140147734035E-001 
09/03/2025 11:59:12.2068	3.4847438E-001	4.221623367112546E-001 
09/03/2025 11:59:12.2268	3.4948733E-001	4.141812412482180E-001 
09/03/2025 11:59:12.2468	3.5047328E-001	4.055386164949990E-001 
09/03/2025 11:59:12.2668	3.5147604E-001	3.982865495814225E-001 
09/03/2025 11:59:12.2868	3.5247028E-001	3.904011735382191E-001 
09/03/2025 11:59:12.3068	3.5347632E-001	3.834781429161227E-001 
09/03/2025 11:59:12.3268	3.5446262E-001	3.741919667356546E-001 
09/03/2025 11:59:12.3468	3.5548908E-001	3.640543927128128E-001 
09/03/2025 11:59:12.3668	3.5647401E-001	3.574981136609705E-001 
09/03/2025 11:59:12.3868	3.5747617E-001	3.500844929108604E-001 
09/03/2025 11:59:12.4068	3.5847610E-001	3.403628104262899E-001 
09/03/2025 11:59:12.4268	3.5947254E-001	3.307611893396833E-001 
09/03/2025 11:59:12.4468	3.6048308E-001	3.234635276150803E-001 
09/03/2025 11:59:12.4668	3.6146840E-001	3.144717147677309E-001 
09/03/2025 11:59:12.4868	3.6248040E-001	3.057790572185901E-001 
09/03/2025 11:59:12.5068	3.6349273E-001	2.984106418831898E-001 
09/03/2025 11:59:12.5268	3.6447713E-001	2.888708093927970E-001 
09/03/2025 11:59:12.5468	3.6547154E-001	2.814164875437415E-001 
09/03/2025 11:59:12.5668	3.6649883E-001	2.726064870754890E-001 
09/03/2025 11:59:12.5868	3.6747524E-001	2.647291752251080E-001 
09/03/2025 11:59:12.6068	3.6847728E-001	2.560886639532534E-001 
09/03/2025 11:59:12.6268	3.6946827E-001	2.504241855349392E-001 
09/03/2025 11:59:12.6468	3.7048310E-001	2.424401046527139E-001 
09/03/2025 11:59:12.6668	3.7149104E-001	2.369955551629479E-001 
09/03/2025 11:59:12.6868	3.7247950E-001	2.276287706853413E-001 
09/03/2025 11:59:12.7068	3.7348026E-001	2.234751982743748E-001 
09/03/2025 11:59:12.7268	3.7447184E-001	2.159774661995475E-001 
09/03/2025 11:59:12.7468	3.7547216E-001	2.103675656124127E-001 
09/03/2025 11:59:12.7668	3.7647718E-001	2.049781371735869E-001 
09/03/2025 11:59:12.7868	3.7746230E-001	1.992375866846287E-001 
09/03/2025 11:59:12.8068	3.7848461E-001	1.927942579301698E-001 
09/03/2025 11:59:12.8268	3.7946060E-001	1.889902946875539E-001 
09/03/2025 11:59:12.8468	3.8045868E-001	1.834868676184374E-001 
09/03/2025 11:59:12.8668	3.8145649E-001	1.792420926633189E-001 
09/03/2025 11:59:12.8868	3.8247848E-001	1.752498308843433E-001 
09/03/2025 11:59:12.9068	3.8347051E-001	1.688620347607266E-001 
09/03/2025 11:59:12.9268	3.8448140E-001	1.670878831323037E-001 
09/03/2025 11:59:12.9468	3.8547397E-001	1.606947361595108E-001 
09/03/2025 11:59:12.9668	3.8646257E-001	1.590520129021680E-001 
09/03/2025 11:59:12.9868	3.8747910E-001	1.535151501625984E-001 
09/03/2025 11:59:13.0068	3.8847354E-001	1.513406616480402E-001 
09/03/2025 11:59:13.0268	3.8947642E-001	1.478875577837848E-001 
09/03/2025 11:59:13.0468	3.9045587E-001	1.436364522410774E-001 
09/03/2025 11:59:13.0668	3.9145985E-001	1.430199343400700E-001 
09/03/2025 11:59:13.0868	3.9247647E-001	1.389119332889097E-001 
09/03/2025 11:59:13.1068	3.9348486E-001	1.354162137593247E-001 
09/03/2025 11:59:13.1268	3.9447948E-001	1.348613220810273E-001 
09/03/2025 11:59:13.1468	3.9547673E-001	1.287021155520860E-001 
09/03/2025 11:59:13.1668	3.9647371E-001	1.276308114692164E-001 
09/03/2025 11:59:13.1868	3.9746132E-001	1.270181697327648E-001 
09/03/2025 11:59:13.2068	3.9848104E-001	1.223049867031576E-001 
09/03/2025 11:59:13.2268	3.9946800E-001	1.200030941399750E-001 
09/03/2025 11:59:13.2468	4.0047726E-001	1.197859052982596E-001 
09/03/2025 11:59:13.2668	4.0147004E-001	1.189982016933051E-001 
09/03/2025 11:59:13.2868	4.0248251E-001	1.141273547287303E-001 
09/03/2025 11:59:13.3068	4.0347785E-001	1.119525965639490E-001 
09/03/2025 11:59:13.3268	4.0446380E-001	1.117974760256607E-001 
09/03/2025 11:59:13.3468	4.0545949E-001	1.112440216238610E-001 
09/03/2025 11:59:13.3668	4.0649086E-001	1.105539439077908E-001 
09/03/2025 11:59:13.3868	4.0745556E-001	1.038030019262808E-001 
09/03/2025 11:59:13.4068	4.0848207E-001	1.041218861549471E-001 
09/03/2025 11:59:13.4268	4.0947083E-001	1.040279213791819E-001 
09/03/2025 11:59:13.4468	4.1047990E-001	1.035716656349703E-001 
09/03/2025 11:59:13.4668	4.1147032E-001	1.026990643392006E-001 
09/03/2025 11:59:13.4868	4.1248709E-001	9.637921170926567E-002 
09/03/2025 11:59:13.5068	4.1346323E-001	9.672989150405797E-002 
09/03/2025 11:59:13.5268	4.1448992E-001	9.700452281524341E-002 
09/03/2025 11:59:13.5468	4.1546527E-001	9.663316810555345E-002 
09/03/2025 11:59:13.5668	4.1646352E-001	9.609619698150962E-002 
09/03/2025 11:59:13.5868	4.1747177E-001	9.544623632811874E-002 
09/03/2025 11:59:13.6068	4.1847345E-001	9.467300455758565E-002 
09/03/2025 11:59:13.6268	4.1948280E-001	9.161960364629848E-002 
09/03/2025 11:59:13.6468	4.2048484E-001	8.841626536903102E-002 
09/03/2025 11:59:13.6668	4.2147017E-001	8.892626477043253E-002 
09/03/2025 11:59:13.6868	4.2247880E-001	8.902415149431286E-002 
09/03/2025 11:59:13.7068	4.2347223E-001	8.875036397431468E-002 
09/03/2025 11:59:13.7268	4.2447260E-001	8.835876449140634E-002 
09/03/2025 11:59:13.7468	4.2546552E-001	8.773996813559104E-002 
09/03/2025 11:59:13.7668	4.2648056E-001	8.717908963121279E-002 
09/03/2025 11:59:13.7868	4.2748243E-001	8.668595359712383E-002 
09/03/2025 11:59:13.8068	4.2848274E-001	8.287229418056116E-002 
09/03/2025 11:59:13.8268	4.2947650E-001	8.100651698704398E-002 
09/03/2025 11:59:13.8468	4.3046546E-001	8.184409151888578E-002 
09/03/2025 11:59:13.8668	4.3147114E-001	8.212073832207040E-002 
09/03/2025 11:59:13.8868	4.3247187E-001	8.215062924298577E-002 
09/03/2025 11:59:13.9068	4.3347859E-001	8.204182496734225E-002 
09/03/2025 11:59:13.9268	4.3446830E-001	8.175675388580816E-002 
09/03/2025 11:59:13.9468	4.3547416E-001	8.131782079322503E-002 
09/03/2025 11:59:13.9668	4.3645844E-001	8.095478787759536E-002 
09/03/2025 11:59:13.9868	4.3747264E-001	8.053780334820579E-002 
09/03/2025 11:59:14.0068	4.3848038E-001	8.011106621577535E-002 
09/03/2025 11:59:14.0268	4.3947235E-001	7.979886264850711E-002 
09/03/2025 11:59:14.0468	4.4047460E-001	7.933539762679098E-002 
09/03/2025 11:59:14.0668	4.4147226E-001	7.889249908556760E-002 
09/03/2025 11:59:14.0868	4.4246006E-001	7.857339534934393E-002 
09/03/2025 11:59:14.1068	4.4344842E-001	7.820358158399704E-002 
09/03/2025 11:59:14.1268	4.4447634E-001	7.788263058238165E-002 
09/03/2025 11:59:14.1468	4.4545749E-001	7.415483205113560E-002 
09/03/2025 11:59:14.1668	4.4648638E-001	7.335298224481668E-002 
09/03/2025 11:59:14.1868	4.4747147E-001	7.449931479317862E-002 
09/03/2025 11:59:14.2068	4.4847751E-001	7.513502269284811E-002 
09/03/2025 11:59:14.2268	4.4947657E-001	7.542078296602195E-002 
09/03/2025 11:59:14.2468	4.5047390E-001	7.560754851308782E-002 
09/03/2025 11:59:14.2668	4.5146590E-001	7.563060644315556E-002 
09/03/2025 11:59:14.2868	4.5245203E-001	7.562572718597993E-002 
09/03/2025 11:59:14.3068	4.5345983E-001	7.558592649487217E-002 
09/03/2025 11:59:14.3268	4.5446947E-001	7.543801011828100E-002 
09/03/2025 11:59:14.3468	4.5548463E-001	7.536073780566920E-002 
09/03/2025 11:59:14.3668	4.5648879E-001	7.541665604933068E-002 
09/03/2025 11:59:14.3868	4.5747513E-001	7.520434540411891E-002 
09/03/2025 11:59:14.4068	4.5847520E-001	7.540901796245589E-002 
09/03/2025 11:59:14.4268	4.5948526E-001	7.520004550719417E-002 
09/03/2025 11:59:14.4468	4.6048158E-001	7.512463446861739E-002 
09/03/2025 11:59:14.4668	4.6147645E-001	7.506930898590464E-002 
09/03/2025 11:59:14.4868	4.6247482E-001	7.507958937720927E-002 
09/03/2025 11:59:14.5068	4.6349168E-001	7.507259448498727E-002 
09/03/2025 11:59:14.5268	4.6447778E-001	7.502574612671153E-002 
09/03/2025 11:59:14.5468	4.6547511E-001	7.518849585903814E-002 
09/03/2025 11:59:14.5668	4.6649075E-001	7.514747753480666E-002 
09/03/2025 11:59:14.5868	4.6747705E-001	7.508425242526251E-002 
09/03/2025 11:59:14.6068	4.6847078E-001	7.518960759302429E-002 
09/03/2025 11:59:14.6268	4.6945587E-001	7.520672668599446E-002 
09/03/2025 11:59:14.6468	4.7048223E-001	7.545168523857793E-002 
09/03/2025 11:59:14.6668	4.7148851E-001	7.557792191962839E-002 
09/03/2025 11:59:14.6868	4.7248778E-001	7.558836171584660E-002 
09/03/2025 11:59:14.7068	4.7348744E-001	7.565684101751291E-002 
09/03/2025 11:59:14.7268	4.7449738E-001	7.579373334172312E-002 
09/03/2025 11:59:14.7468	4.7551060E-001	7.589193363027241E-002 
09/03/2025 11:59:14.7668	4.7648740E-001	7.587227072023472E-002 
09/03/2025 11:59:14.7868	4.7748154E-001	7.607562628497067E-002 
09/03/2025 11:59:14.8068	4.7849399E-001	7.624532535232409E-002 
09/03/2025 11:59:14.8268	4.7948107E-001	7.636451456023186E-002 
09/03/2025 11:59:14.8468	4.8047915E-001	7.662727522094648E-002 
09/03/2025 11:59:14.8668	4.8149067E-001	7.676093749857205E-002 
09/03/2025 11:59:14.8868	4.8247936E-001	7.783280935836967E-002 
09/03/2025 11:59:14.9068	4.8347667E-001	7.937106285114903E-002 
09/03/2025 11:59:14.9268	4.8447675E-001	7.892275670181154E-002 
09/03/2025 11:59:14.9468	4.8549256E-001	7.865273759752101E-002 
09/03/2025 11:59:14.9668	4.8646361E-001	7.836193502104516E-002 
09/03/2025 11:59:14.9868	4.8749661E-001	7.844440157188948E-002 
09/03/2025 11:59:15.0068	4.8848671E-001	7.863248913781748E-002 
09/03/2025 11:59:15.0268	4.8948979E-001	7.866963995103227E-002 
09/03/2025 11:59:15.0468	4.9047673E-001	7.880579063849957E-002 
09/03/2025 11:59:15.0668	4.9148092E-001	7.905715874059982E-002 
09/03/2025 11:59:15.0868	4.9246854E-001	7.934117143223485E-002 
09/03/2025 11:59:15.1068	4.9346986E-001	7.947811664780591E-002 
09/03/2025 11:59:15.1268	4.9445623E-001	7.976658461848274E-002 
09/03/2025 11:59:15.1468	4.9547282E-001	8.015171759891238E-002 
09/03/2025 11:59:15.1668	4.9647719E-001	8.058131988703576E-002 
09/03/2025 11:59:15.1868	4.9747267E-001	8.261796095434376E-002 
09/03/2025 11:59:15.2068	4.9850050E-001	8.318392224868565E-002 
09/03/2025 11:59:15.2268	4.9947688E-001	8.265898173623176E-002 
09/03/2025 11:59:15.2468	5.0047785E-001	8.244020510594285E-002 
09/03/2025 11:59:15.2668	5.0146878E-001	8.256225750988588E-002 
09/03/2025 11:59:15.2868	5.0247824E-001	8.258817930214324E-002 
09/03/2025 11:59:15.3068	5.0348324E-001	8.273429392526571E-002 
09/03/2025 11:59:15.3268	5.0448459E-001	8.299302307811279E-002 
09/03/2025 11:59:15.3468	5.0549787E-001	8.316595196568743E-002 
09/03/2025 11:59:15.3668	5.0647682E-001	8.352623012615401E-002 
09/03/2025 11:59:15.3868	5.0747347E-001	8.382805667093240E-002 
09/03/2025 11:59:15.4068	5.0847471E-001	8.410650311270729E-002 
09/03/2025 11:59:15.4268	5.0947791E-001	8.446625417046660E-002 
09/03/2025 11:59:15.4468	5.1049048E-001	8.695957616954630E-002 
09/03/2025 11:59:15.4668	5.1149362E-001	8.714072346144064E-002 
09/03/2025 11:59:15.4868	5.1247674E-001	8.686152640600797E-002 
09/03/2025 11:59:15.5068	5.1349157E-001	8.674678517531431E-002 
09/03/2025 11:59:15.5268	5.1447743E-001	8.675643822385208E-002 
09/03/2025 11:59:15.5468	5.1548147E-001	8.687764315012253E-002 
09/03/2025 11:59:15.5668	5.1648653E-001	8.707389071868332E-002 
09/03/2025 11:59:15.5868	5.1748234E-001	8.740051844183175E-002 
09/03/2025 11:59:15.6068	5.1848608E-001	8.753348623738733E-002 
09/03/2025 11:59:15.6268	5.1947755E-001	8.800950746000236E-002 
09/03/2025 11:59:15.6468	5.2047271E-001	8.825208170391247E-002 
09/03/2025 11:59:15.6668	5.2147824E-001	9.111553722889099E-002 
09/03/2025 11:59:15.6868	5.2249545E-001	9.121756216174823E-002 
09/03/2025 11:59:15.7068	5.2350020E-001	9.087705533278906E-002 
09/03/2025 11:59:15.7268	5.2449268E-001	9.074662173063408E-002 
09/03/2025 11:59:15.7468	5.2549857E-001	9.083311781028502E-002 
09/03/2025 11:59:15.7668	5.2649117E-001	9.093868601808563E-002 
09/03/2025 11:59:15.7868	5.2749026E-001	9.107669389211737E-002 
09/03/2025 11:59:15.8068	5.2848905E-001	9.141413323555359E-002 
09/03/2025 11:59:15.8268	5.2948791E-001	9.164985894070354E-002 
09/03/2025 11:59:15.8468	5.3049099E-001	9.189550640682403E-002 
09/03/2025 11:59:15.8668	5.3149390E-001	9.385837514936546E-002 
09/03/2025 11:59:15.8868	5.3248143E-001	9.487894808666575E-002 
09/03/2025 11:59:15.9068	5.3347772E-001	9.449461112833707E-002 
09/03/2025 11:59:15.9268	5.3447807E-001	9.437473317504774E-002 
09/03/2025 11:59:15.9468	5.3546780E-001	9.454607015423933E-002 
09/03/2025 11:59:15.9668	5.3647524E-001	9.473389939456744E-002 
09/03/2025 11:59:15.9868	5.3748751E-001	9.487963567436186E-002 
09/03/2025 11:59:16.0068	5.3849185E-001	9.523101579139226E-002 
09/03/2025 11:59:16.0268	5.3947836E-001	9.551577259682964E-002 
09/03/2025 11:59:16.0468	5.4047042E-001	9.579358337214261E-002 
09/03/2025 11:59:16.0668	5.4149532E-001	9.803994010306076E-002 
09/03/2025 11:59:16.0868	5.4247826E-001	9.876520716352410E-002 
09/03/2025 11:59:16.1068	5.4348832E-001	9.838082215800581E-002 
09/03/2025 11:59:16.1268	5.4448062E-001	9.827121585840382E-002 
09/03/2025 11:59:16.1468	5.4546857E-001	9.834812297615159E-002 
09/03/2025 11:59:16.1668	5.4647887E-001	9.854664616028092E-002 
09/03/2025 11:59:16.1868	5.4747927E-001	9.884741410173281E-002 
09/03/2025 11:59:16.2068	5.4849356E-001	9.912940727210506E-002 
09/03/2025 11:59:16.2268	5.4949111E-001	9.938347960511840E-002 
